quality,Prediction,index,Alcohol Imp,Chlorides Imp,Citric Acid Imp,Density Imp,Fixed Acidity Imp,Free Sulfur Dioxide Imp,Ph Imp,Residual Sugar Imp,Sulphates Imp,Total Sulfur Dioxide Imp,Volatile Acidity Imp,top_features,Alcohol,Chlorides,Citric Acid,Density,Fixed Acidity,Free Sulfur Dioxide,Ph,Residual Sugar,Sulphates,Total Sulfur Dioxide,Volatile Acidity
5,6.01,49,-0.20567225,-0.0990126,0.045262866,-0.028934142000000003,0.021532344,0.06701927,0.052828718,-0.01010328,-0.0096200565,0.023279356,0.27204335,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,9.8,0.067,0.35,0.995,6.9,32.0,3.36,5.0,0.48,150.0,0.19
6,6.21,50,0.17677568,-0.09169965,0.041023854,0.022353556,0.027233958,0.08311817,0.07209736,-0.05395293599999999,-0.031469397,-0.06849575,0.15396254,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,11.7,0.062,0.31,0.9917,7.2,31.0,3.35,1.6,0.44,173.0,0.19
7,6.34,51,0.23062569,-0.112112306,0.05241446,0.028510325,0.023026652999999998,0.10619433,0.09678603,-0.085468635,0.08408928,0.048426453,-0.0069555463,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Sulphates</pos_highlight>,11.0,0.068,0.29,0.9914,6.6,39.0,3.34,1.1,0.58,124.0,0.25
7,6.1,52,0.10551773,-0.04588353,0.04105075,0.019202596000000002,0.038244255,-0.07698398,0.06337667,-0.10632646,-0.031086516,0.026465113999999998,0.18676838,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Chlorides</neg_highlight>,10.9,0.057,0.33,0.991,6.2,21.0,3.32,1.1,0.46,82.0,0.16
6,6.26,53,0.12804538,-0.012726973,0.028417049,0.01943641,0.028517608,0.09197799,0.055650275,-0.10355274,-0.04698628,0.032298252,0.16398832,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Sulphates</neg_highlight>,10.9,0.045,0.35,0.9911,6.4,39.0,3.31,1.0,0.35,108.0,0.18
6,5.83,54,-0.2200314,0.032826997000000004,0.014446302,0.00557701,0.026978337999999998,0.064562775,-0.031519767000000004,-0.16204958,-0.02516743,0.022782646,0.22592829,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Ph</neg_highlight>,9.1,0.147,0.59,0.993,6.8,38.0,3.05,0.9,0.38,132.0,0.2
6,6.06,55,0.21478204,0.055438685999999994,0.04204352,0.0122845825,0.012545519,0.08310283,-0.03896984,-0.123810865,-0.0017100313,-0.079312,0.0007243476,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.0,0.039,0.35,0.9908,6.9,29.0,3.13,1.3,0.52,191.0,0.25
6,5.8,56,-0.26562035,0.0005192391,0.06683242,-0.039184887,0.02269604,0.06782071,-0.017908583999999998,0.040465287999999995,0.0080739455,-0.03576834,0.07099349,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Density</neg_highlight>,9.6,0.043,0.34,0.9962,7.2,37.0,3.09,11.9,0.5,213.0,0.21
6,6.07,57,-0.18539557,-0.004710482,-0.051795299999999996,-0.057226513,-0.025527414,0.05067183,0.028192664,0.109113075,-0.040859018,0.0053456877,0.36482063,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,8.9,0.048,0.26,0.9972,6.0,50.0,3.3,12.4,0.36,147.0,0.19
6,5.49,58,-0.21720222,0.004886436,-0.118244655,0.025976173999999998,0.014361151499999999,0.03429361,-0.031550042,0.028289225,-0.022805493,0.040699344,-0.15000392,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight>,10.2,0.044000000000000004,0.15,0.9931,6.6,25.0,3.11,4.6,0.38,78.0,0.38
6,5.99,59,-0.2111944,0.043094993,0.038750526,0.011840673999999999,0.025556972,0.07437809,0.11107409,-0.15832531,-0.05135471,0.031608615,0.19257505,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Sulphates</neg_highlight>,9.9,0.038,0.36,0.9926,7.4,44.0,3.36,1.2,0.34,111.0,0.2
6,5.47,60,-0.37329006,-0.097964846,-0.042630784000000005,-0.01593318,0.020471197,0.06951402,-0.016641287,-0.0036740915,-0.036218613,0.034424018,0.058844056,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,8.6,0.092,0.24,0.9951,6.8,30.0,3.03,4.9,0.46,123.0,0.22
6,6.07,61,-0.18539557,-0.004710482,-0.051795299999999996,-0.057226513,-0.025527414,0.05067183,0.028192664,0.109113075,-0.040859018,0.0053456877,0.36482063,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,8.9,0.048,0.26,0.9972,6.0,50.0,3.3,12.4,0.36,147.0,0.19
5,5.11,62,-0.15547320000000003,0.051839712999999996,-0.14602466,0.024205996,0.017127197,-0.10522697,-0.043919194,-0.13533239,-0.027693888,0.0182335,-0.2619973,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,10.5,0.035,0.07,0.991,7.0,17.0,3.02,1.1,0.34,151.0,0.47
6,5.49,63,-0.21720222,0.004886436,-0.118244655,0.025976173999999998,0.014361151499999999,0.03429361,-0.031550042,0.028289225,-0.022805493,0.040699344,-0.15000392,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight>,10.2,0.044000000000000004,0.15,0.9931,6.6,25.0,3.11,4.6,0.38,78.0,0.38
6,5.86,64,-0.15405242,0.05676657,0.059496675,0.016086768,0.020119771,0.07655328,-0.03700811,-0.074174985,-0.029238556000000002,0.033347942,0.010325141999999999,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Ph</neg_highlight>,10.3,0.038,0.27,0.9927,7.2,31.0,3.15,1.4,0.46,122.0,0.24
5,5.17,65,-0.3423987,-0.08123926,-0.14900312,0.040523995,0.017157728,0.073708594,-0.041226078,-0.121515185,0.0148850875,0.03506271,-0.15565215,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,9.1,0.064,0.03,0.9934,6.2,29.0,3.22,1.2,0.54,120.0,0.35
7,6.62,66,0.6340624,0.00924707,-0.017759126,0.028118873,0.01957777,0.067595355,-0.041671224,0.035869878,-0.012780538000000001,0.03932579,-0.020550247,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Density</pos_highlight>,12.6,0.04,0.24,0.9903,6.4,27.0,3.22,6.4,0.49,124.0,0.26
5,5.25,67,-0.26592624,0.015680581000000002,-0.16151729999999997,0.012407165,0.011811782,0.050469518,-0.03178002,-0.14850791,-0.041080136,-0.068135455,0.00025426046,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Sulphates</neg_highlight>,9.8,0.040999999999999995,0.13,0.992,6.7,81.0,3.14,1.2,0.42,174.0,0.25
8,6.33,68,0.027671393,-0.048201133,0.03729124,0.03446614,0.02358153,0.094749875,0.10323097,0.003712284,0.06798489999999999,0.050986852,0.055086143,<pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <neg_highlight>Chlorides</neg_highlight>,10.7,0.046,0.31,0.9926,6.7,30.0,3.33,2.1,0.64,96.0,0.23
5,5.49,69,-0.27640775,-0.07828656,0.086431965,-0.05924133,0.015904466000000003,-0.073676795,-0.014417316000000001,0.019363528,-0.022004131,0.027329497,-0.008658219,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,9.5,0.05,0.29,0.9962,7.4,21.0,3.13,10.1,0.35,105.0,0.24
6,5.36,70,-0.31465155,-0.07178780400000001,0.0009968342,-0.02472001,0.0120831225,0.07084082,-0.030701946,-0.0010505031,0.0009252837599999999,-0.061282404000000006,-0.09597426,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Ph</neg_highlight>,9.0,0.055999999999999994,0.43,0.9956,6.2,48.0,3.1,7.8,0.51,244.0,0.27
5,5.21,71,-0.34551194,-0.09458976,-0.15607639999999998,-0.03219962,0.010323576999999999,0.06456892,0.059622083,-0.012738986,0.045214005,-0.06869129,-0.13411477,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,9.5,0.061,0.23,0.9958,6.8,50.5,3.32,4.6,0.6,238.5,0.3
5,5.19,72,-0.2596045,-0.1304695,0.074000545,-0.18274689,0.016349815,0.07910401,-0.14660501,-0.034519278,0.07923174,-0.12298329,-0.056873817,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Sulphates</pos_highlight>,10.0,0.063,0.28,0.9964,6.0,31.0,3.69,4.8,0.71,201.0,0.27
6,5.16,73,-0.12991516,-0.06481956,-0.0058073066,-0.020120952,-0.11892233,-0.33256647,-0.045378475999999994,-0.14170569,0.010152217,0.022889096,0.10362777,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Chlorides</neg_highlight>,9.1,0.054000000000000006,0.46,0.9941,8.6,9.0,2.95,1.0,0.49,72.0,0.23
8,6.33,74,0.027671393,-0.048201133,0.03729124,0.03446614,0.02358153,0.094749875,0.10323097,0.003712284,0.06798489999999999,0.050986852,0.055086143,<pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <neg_highlight>Chlorides</neg_highlight>,10.7,0.046,0.31,0.9926,6.7,30.0,3.33,2.1,0.64,96.0,0.23
5,5.49,75,-0.27640775,-0.07828656,0.086431965,-0.05924133,0.015904466000000003,-0.073676795,-0.014417316000000001,0.019363528,-0.022004131,0.027329497,-0.008658219,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,9.5,0.05,0.29,0.9962,7.4,21.0,3.13,10.1,0.35,105.0,0.24
7,6.58,76,0.506804,-0.008022498000000001,0.024412056,0.027461637,0.031685412,0.086760975,0.008111568000000001,-0.102288134,-0.03581925,0.03235593,0.13025029999999999,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Sulphates</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,12.7,0.043,0.36,0.9898,7.1,31.0,3.26,1.4,0.37,87.0,0.18
7,6.22,77,0.46429744,-0.008045422,0.03460125,0.016508358,0.01913172,-0.14493787,0.074384674,-0.10912251,0.034269482000000004,0.03281821,-0.07078519,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.0,0.042,0.34,0.9912,7.0,20.0,3.31,1.3,0.65,69.0,0.32
5,6.01,78,-0.25375912,-0.05162857,0.06966302,-0.051219802,0.02148329,0.03293471,-0.01862663,-0.0074166055,0.054274752999999995,0.04113253,0.29175574,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Density</neg_highlight>,9.3,0.064,0.3,0.9961,7.4,26.0,2.94,8.8,0.56,103.0,0.18
5,5.2,79,-0.31576163,-0.082248725,0.07550931,-0.020921264,0.021509936,-0.060116533,0.016952157,0.030703597000000003,-0.024234558,0.037362095,-0.3576625,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,9.0,0.06,0.28,0.9949,6.7,21.0,3.27,5.4,0.37,105.0,0.54
6,6.22,80,-0.07834642,-0.076658845,0.038102888,0.027437964,0.022784192,0.09366206,0.11327167,-0.02257406,0.10661857599999999,0.047887392,0.07113629,<pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight>,10.6,0.053,0.31,0.9929,6.8,34.0,3.39,1.4,0.77,114.0,0.22
6,6.1,81,-0.21096303,-0.06016652,0.07914688,0.019615168,0.017392334,0.056149468,-0.032368522000000004,0.026905945,0.046994,-0.026084675,0.30784112,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight>,9.2,0.05,0.34,0.9985,7.1,51.0,3.21,16.0,0.6,166.0,0.2
5,5.23,82,-0.28794017,-0.09617143,-0.14587754,-0.0145473275,0.015142856000000001,0.060572665,-0.018889867,0.021383366,-0.02042962,0.00036798615,-0.15997089999999997,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.0,0.063,0.2,0.9946,7.1,47.0,3.17,6.1,0.42,164.0,0.34
6,5.66,83,-0.27320337,-0.049879726,0.058535393,-0.0748631,0.017213836,0.07117589999999999,0.052562915,0.0013727351000000002,-0.024666676000000002,-0.07400676,0.07734156,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,9.5,0.047,0.3,0.9966,7.3,42.0,3.33,8.2,0.46,207.0,0.22
5,5.28,84,-0.3552141,-0.017105818000000002,-0.04437271,-0.054408833,0.01425666,0.06594697,-0.02642899,0.033791386,-0.032366272,0.020767318,-0.20149222,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.045,0.61,0.9974,7.1,54.0,3.11,11.8,0.45,155.0,0.43
6,5.31,85,-0.3552141,-0.0025214744,-0.04386393,-0.054408833,0.013938058,0.065609865,-0.02642899,0.03815493,-0.025647996,0.020644733999999998,-0.19908176,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.044000000000000004,0.62,0.9975,7.1,52.0,3.12,11.8,0.46,152.0,0.44
6,5.3,86,-0.34821399999999997,-0.0025214744,-0.04500129,-0.054408833,0.012046138999999999,0.06389733,-0.02642899,0.0338685,-0.027198307,-0.010772433,-0.17437384,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.044000000000000004,0.63,0.9974,7.2,55.0,3.09,11.0,0.44,156.0,0.39
6,5.72,87,-0.24218537,-0.07069038,0.07582531,-0.04001738,0.009802498,0.0674987,-0.026880266,0.14487824,0.0057006259999999994,-0.062386832999999996,-0.015332358,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.7,0.05,0.31,0.9972,6.8,69.0,3.22,13.3,0.48,202.0,0.25
5,5.28,88,-0.3552141,-0.017105818000000002,-0.04437271,-0.054408833,0.01425666,0.06594697,-0.02642899,0.033791386,-0.032366272,0.020767318,-0.20149222,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.045,0.61,0.9974,7.1,54.0,3.11,11.8,0.45,155.0,0.43
6,5.31,89,-0.3552141,-0.0025214744,-0.04386393,-0.054408833,0.013938058,0.065609865,-0.02642899,0.03815493,-0.025647996,0.020644733999999998,-0.19908176,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.044000000000000004,0.62,0.9975,7.1,52.0,3.12,11.8,0.46,152.0,0.44
6,5.3,90,-0.34821399999999997,-0.0025214744,-0.04500129,-0.054408833,0.012046138999999999,0.06389733,-0.02642899,0.0338685,-0.027198307,-0.010772433,-0.17437384,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,8.7,0.044000000000000004,0.63,0.9974,7.2,55.0,3.09,11.0,0.44,156.0,0.39
5,5.38,91,-0.31819466,-0.038802035,-0.0021297268,-0.026915165,-0.0032627934,0.07007630000000001,-0.028122729,0.0094339885,-0.01522364,-0.062080577000000005,-0.0826663,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Ph</neg_highlight>,9.0,0.049,0.43,0.9957,6.1,65.0,3.12,7.5,0.47,243.0,0.27
7,6.66,92,0.59375274,0.07569244,0.03754209,0.018934527,0.02344899,0.101455554,0.016457614,-0.07319609,-0.042416845,0.029231647000000003,-0.00013081045,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Sulphates</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.6,0.035,0.33,0.99,6.9,47.0,3.26,1.7,0.4,136.0,0.24
