index,Churn,Prediction,Probability,Monthlycharges Imp,Totalcharges Imp,Tenure Imp,Internetservice Fiber Optic Imp,Longtermcustomer Yes Imp,top_features,Monthlycharges,Totalcharges,Tenure,Internetservice Fiber Optic,Longtermcustomer Yes
301,1,1.0,0.84,0.62317306,0.4171607,0.46015885,0.36001417,1.0227534,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,95.45,396.1,4,1,0
302,0,1.0,0.49,-0.5520630999999999,-0.0005039143,0.43089017,0.30134863,0.99314404,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,90.4,356.65,4,1,0
303,0,0.0,0.02,-0.6836664000000001,-0.9131867,0.27927116,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,60.3,4109.0,68,0,1
304,0,0.0,0.13,0.34627086,-1.2844229,-0.5618354,0.21037175,0.56484234,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,81.85,3141.7,38,1,0
305,0,0.0,0.02,-0.42592174,-0.32822764,-0.17450437,-0.13034475,-1.647201,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.8,1229.1,52,0,1
306,1,0.0,0.27,-0.25090837,-0.022768127000000003,-0.62083745,0.29491615,0.8328575999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,74.9,2303.35,32,1,0
307,0,0.0,0.02,-0.40568334,-0.32734236,-0.3512761,-0.17710653,-1.6410325000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,75.55,2054.4,29,0,1
308,0,0.0,0.16,0.49727276,-1.3771445,-0.49196923,0.19570215,0.7564819,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,101.15,3741.85,38,1,0
309,0,0.0,0.06,0.7079850999999999,-0.88153094,-0.25881445,-0.15513283,-0.9367731,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,78.75,3682.45,48,0,1
310,0,0.0,0.28,-0.8300081,0.62574613,0.30967376,-0.33105674,0.48491022,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,19.25,19.25,1,0,0
311,0,0.0,0.15,-0.98677367,-0.08052938,-0.45639250000000003,0.22158109,0.7886955,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,89.05,1886.25,22,1,0
312,0,0.0,0.09,-1.0368031999999998,1.0264992,-0.12469619,0.1189853,-1.0435154,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,115.05,4895.1,43,1,1
313,0,1.0,0.54,-0.35228696,-0.052144613,0.39102420000000004,0.36917990000000006,1.0165249,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,69.35,341.6,5,1,0
314,1,1.0,0.82,0.5545241,0.36408470000000004,0.5459269,0.36730736,0.91439795,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,80.6,415.55,5,1,0
315,0,0.0,0.02,-1.0137635,-0.27588677,-0.19949193,0.1189853,-1.4528348,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,110.05,5686.4,51,1,1
316,0,0.0,0.01,-0.6071196999999999,-0.09069771,-0.6816308000000001,-0.13034475,-1.7409736,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.9,1355.1,71,0,1
317,1,0.0,0.14,0.7799065,-0.13217238,-0.13399695,-0.15513283,-0.9367731,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,80.3,3058.65,38,0,1
318,1,1.0,0.43,0.22899376,-0.012262226000000001,-0.38180962,0.2802466,0.7973395000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,93.15,2231.05,24,1,0
319,0,0.0,0.09,0.059766714000000006,-1.3345251,-0.64013386,0.19570215,0.6472384,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,91.5,3236.35,35,1,0
320,1,1.0,0.44,0.7073948,-0.06814292,1.026743,-0.15513283,-0.5267858,<pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,82.45,4350.1,54,0,1
321,0,0.0,0.01,-0.6843216,-0.90976375,-0.82970536,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,60.0,4264.0,72,0,1
322,0,1.0,0.45,0.09040891,-0.18503155,0.5128804,-0.3059192,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.8,44.8,1,0,0
323,0,0.0,0.03,-0.5461026999999999,0.006280204,-0.015236568999999998,-0.1672418,-1.625926,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,48.6,422.3,9,0,1
324,0,0.0,0.02,-0.6836664000000001,-0.9131867,0.27927116,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,60.05,4176.7,69,0,1
325,0,1.0,0.39,0.49990094,-0.27909583,-0.41309577,0.19570215,0.74256927,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,102.7,5138.1,52,1,0
326,0,1.0,0.57,0.38801834,-0.22233659,0.1295161,0.38960722,0.8040972,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Tenure</pos_highlight>,82.9,880.05,11,1,0
327,1,1.0,0.81,0.42112267,0.26794124,0.59107554,0.36061957,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,70.35,139.05,2,1,0
328,0,0.0,0.34,0.36064488,0.06596101,-0.2895159,-0.26770532,0.6987412,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,35.9,973.65,28,0,0
329,0,1.0,0.41,0.35832226,-0.07112183,-0.42979386,0.28579167,0.7099495,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,82.65,1470.05,17,1,0
330,0,0.0,0.01,-1.0395763,-0.012458269499999999,-0.28661016,-0.13034475,-1.5278413,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.85,739.35,35,0,1
331,0,0.0,0.13,0.3155672,0.05713315,0.013538158,-0.15158334,-0.9608832,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,19.2,161.95,8,0,1
332,0,0.0,0.08,0.24624847,-0.3619946,-0.24075148,0.1189853,-0.9546399,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,94.9,4422.95,46,1,1
333,1,1.0,0.78,0.6405354999999999,0.31893244,0.13939637,0.38960722,0.9761509,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,73.85,511.25,7,1,0
334,1,1.0,0.82,0.5783708000000001,0.30267150000000004,0.5549155,0.36061957,0.9281226,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,80.6,155.8,2,1,0
335,1,0.0,0.34,0.63546544,0.57438105,0.36511344,-0.15513283,-0.8846394000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,75.8,5293.95,68,0,1
336,1,0.0,0.38,0.89174736,1.211742,-0.11760077599999999,0.1189853,-1.4000108,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,104.6,4759.85,43,1,1
337,0,0.0,0.03,-0.8593400999999999,-0.13331904,0.33970279,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,88.15,6148.45,68,0,1
338,0,0.0,0.1,0.13624606,-1.4174533,-0.6231265,0.19570215,0.66818225,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,94.8,3565.65,36,1,0
339,1,1.0,0.53,0.59248424,-0.26098144,-0.12749387,0.19570215,0.91413605,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,103.4,6603.0,63,1,0
340,0,0.0,0.11,-0.54228365,-0.16924742,-0.53753746,-0.30850136,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,54.65,1830.1,32,0,0
341,0,0.0,0.01,-0.7767454,-0.15690443,-0.7998134,-0.15513283,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,85.75,6223.8,71,0,1
342,0,0.0,0.08,-0.62323916,-1.020169,0.1714862,-0.24395010000000003,0.5055894000000001,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,67.45,4508.65,66,0,0
343,0,0.0,0.03,-0.7076180999999999,-0.08334912,0.28012678,-0.13034475,-1.6267124,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.5,1328.15,63,0,1
344,0,0.0,0.02,-1.0077959,-0.15184012,-0.12511367,-0.13034475,-1.3089583,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight>,20.25,865.0,41,0,1
345,0,1.0,0.79,0.33290303,0.26421565,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,72.1,72.1,1,1,0
346,1,1.0,0.61,-0.5282166,0.25970778,0.6140389,0.29466084,1.0068685,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,90.4,168.2,2,1,0
347,0,0.0,0.01,-0.56355655,-0.08009132,-0.6362392,-0.13034475,-1.7409736,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.45,1303.5,70,0,1
348,0,0.0,0.29,0.15923658,0.06500794,-0.332814,-0.26770532,0.69603556,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,44.95,996.85,23,0,0
349,0,0.0,0.04,0.32792053,-0.45816174,-0.077878274,0.1189853,-1.8730881999999998,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,97.0,6430.9,64,1,1
350,0,0.0,0.01,-0.6475958,-0.36846098,-0.16961887,-0.167979,-1.6756752000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,62.8,2278.75,37,0,1
351,0,0.0,0.06,0.069484495,0.0896082,-0.1233576,-0.10520722,-1.5143611000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.6,681.4,17,0,1
352,0,0.0,0.37,-0.9125771999999999,0.23973429,0.10410551,0.32364848,0.9402959999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,89.15,574.35,7,1,0
353,1,1.0,0.82,0.43024188,0.38943678,0.5661111999999999,0.36730736,0.99314404,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,84.8,371.9,4,1,0
354,1,1.0,0.4,0.48916107,0.18960498,-0.32232395,-0.26770532,0.71304804,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,41.9,840.1,21,0,0
355,1,1.0,0.73,0.5476276999999999,0.27212256,0.1295161,0.38960722,0.86155,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,80.25,846.0,10,1,0
356,0,0.0,0.13,-0.46269578,-0.22896044,-0.34142253,-0.30850136,0.6555951999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,54.1,889.0,16,0,0
357,0,0.0,0.07,0.7190904,-0.13570413,-0.07565115,0.1189853,-1.9559342,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,105.25,6823.4,64,1,1
358,1,0.0,0.38,0.36793259999999994,0.18699312,-0.2895159,-0.26770532,0.7157536999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,30.75,805.1,27,0,0
359,0,0.0,0.03,0.35087199999999996,-0.989556,-0.26316285,0.1189853,-1.5159023999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,97.1,4016.75,42,1,1
360,0,0.0,0.13,-1.4550662,0.06793064,0.25342122,-0.34327784,0.74606377,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,20.2,83.75,5,0,0
361,0,0.0,0.03,0.35087199999999996,-0.989556,-0.26316285,0.1189853,-1.5159023999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,98.8,3959.15,41,1,1
362,0,0.0,0.02,-0.6272643,-0.36937022,0.13188148,-0.13507839,-1.4791651000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,50.3,2878.55,58,0,1
363,0,0.0,0.02,-1.0077959,-0.0378544,-0.12511367,-0.13034475,-1.4229441999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.55,945.7,47,0,1
364,0,1.0,0.38,0.2792873,-0.09463930000000001,-0.4391192,0.28579167,0.7099495,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,75.9,1373.05,18,1,0
365,1,1.0,0.8,0.36056057,0.41378757,0.41307798,0.36001417,1.0236832,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,96.5,492.55,5,1,0
366,0,0.0,0.12,-0.6047245,-0.25974125,-0.35700718,-0.3194283,0.72118276,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,59.95,1406.0,23,0,0
367,0,0.0,0.28,-0.8300081,0.62574613,0.30967376,-0.33105674,0.48491022,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,19.15,19.15,1,0,0
368,0,0.0,0.03,0.32468656,-0.15221378,-0.84207165,0.1189853,-1.8730881999999998,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,98.65,6962.85,71,1,1
369,0,0.0,0.02,-0.78590685,-0.05088063,-0.670804,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,112.6,8126.65,72,1,1
370,0,0.0,0.02,-1.0455761000000001,-0.02599448,-0.31721540000000004,-0.13034475,-1.3745952,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.6,690.25,33,0,1
371,1,1.0,0.82,0.41514933,0.3280235,0.6140389,0.36061957,1.0068685,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,85.65,181.5,2,1,0
372,0,0.0,0.07,0.270893,0.08041216400000001,-0.10000951599999999,-0.10520722,-1.5316054,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,35.75,830.8,24,0,1
373,0,0.0,0.04,0.333239,-0.45819902,-0.08315947,0.1189853,-1.8730881999999998,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,99.75,5608.4,56,1,1
374,0,0.0,0.12,0.2420359,-1.4161583,-0.49196923,0.19570215,0.7269825,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,96.1,3646.8,37,1,0
375,0,0.0,0.03,0.18084241,-0.9734436,-0.26706862,-0.15513283,-1.1641006,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,85.1,3662.25,43,0,1
376,0,0.0,0.3,-0.5359611999999999,0.06996879,0.3792989,-0.33105674,0.7925395000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,25.35,25.35,1,0,0
